ORDER_ID,DATE_ORDERED,ORDER_COST
18142,2022-05-21,6.08
18143,2022-05-21,23.85
18144,2022-05-21,32.94
18145,2022-05-21,10.78
18146,2022-05-21,19.47
18147,2022-05-21,13.86
18148,2022-05-21,13.72
18149,2022-05-21,23.86
18150,2022-05-21,9.94
18151,2022-05-21,3.49
18152,2022-05-21,36.08
18153,2022-05-21,13.07
18154,2022-05-21,8.98
18155,2022-05-21,4.49
18156,2022-05-21,26.61
18157,2022-05-21,0.0
18158,2022-05-21,5.49
18159,2022-05-21,30.1
18160,2022-05-21,5.79
18161,2022-05-21,18.0
18162,2022-05-21,34.08
18163,2022-05-21,8.09
18164,2022-05-21,12.17
18165,2022-05-21,35.6
18166,2022-05-21,22.21
18167,2022-05-21,10.94
18168,2022-05-21,36.22
18169,2022-05-21,15.95
18170,2022-05-21,19.81
18171,2022-05-21,43.51
18172,2022-05-21,24.36
18173,2022-05-21,41.62
18174,2022-05-21,6.08
18175,2022-05-21,35.13
18176,2022-05-21,17.45
18177,2022-05-21,40.54
18178,2022-05-21,13.47
18179,2022-05-21,14.23
18180,2022-05-21,37.29
18181,2022-05-21,5.49
18182,2022-05-21,20.27
18183,2022-05-21,20.76
18184,2022-05-21,14.56
18185,2022-05-21,11.28
18186,2022-05-21,6.89
18187,2022-05-21,3.98
18188,2022-05-21,36.98
18189,2022-05-21,25.41
18190,2022-05-21,8.99
18191,2022-05-21,33.75
18192,2022-05-21,19.81
18193,2022-05-21,39.28
18194,2022-05-21,19.91
18195,2022-05-21,22.81
18196,2022-05-21,19.15
18197,2022-05-21,0.69
18198,2022-05-21,10.58
18199,2022-05-21,6.27
18200,2022-05-21,23.85
18201,2022-05-22,4.49
18202,2022-05-22,18.87
18203,2022-05-22,28.45
18204,2022-05-22,41.52
18205,2022-05-22,16.76
18206,2022-05-22,28.9
18207,2022-05-22,4.49
18208,2022-05-22,22.41
18209,2022-05-22,3.49
18210,2022-05-22,45.81
18211,2022-05-22,32.07
18212,2022-05-22,34.73
18213,2022-05-22,39.51
18214,2022-05-22,31.65
18215,2022-05-22,42.68
18216,2022-05-22,4.49
18217,2022-05-22,15.97
18218,2022-05-22,9.78
18219,2022-05-22,5.18
18220,2022-05-22,10.78
18221,2022-05-22,1.59
18222,2022-05-22,10.13
18223,2022-05-22,27.44
18224,2022-05-22,13.48
18225,2022-05-22,32.61
18226,2022-05-22,14.87
18227,2022-05-22,48.73
18228,2022-05-22,34.52
18229,2022-05-22,29.84
18230,2022-05-22,13.47
18231,2022-05-22,13.92
18232,2022-05-22,22.75
18233,2022-05-22,34.39
18234,2022-05-22,10.56
18235,2022-05-22,39.22
18236,2022-05-22,8.98
18237,2022-05-22,38.54
18238,2022-05-22,25.54
18239,2022-05-22,16.43
18240,2022-05-22,7.97
18241,2022-05-22,22.15
18242,2022-05-22,26.25
18243,2022-05-22,9.43
18244,2022-05-22,19.66
18245,2022-05-22,5.24
18246,2022-05-22,31.52
18247,2022-05-22,9.48
18248,2022-05-22,43.81
18249,2022-05-22,27.61
18250,2022-05-22,38.04
18251,2022-05-22,8.99
18252,2022-05-22,24.17
18253,2022-05-22,4.49
18254,2022-05-22,8.79
18255,2022-05-22,27.15
18256,2022-05-22,11.47
18257,2022-05-22,18.48
18258,2022-05-22,19.25
18259,2022-05-22,23.74
18260,2022-05-22,22.04
18261,2022-05-22,13.27
18262,2022-05-22,7.88
18263,2022-05-22,13.28
18264,2022-05-22,7.88
18265,2022-05-22,50.11
18266,2022-05-22,22.06
18267,2022-05-22,26.93
18268,2022-05-22,17.86
18269,2022-05-22,7.67
18270,2022-05-22,25.54
18271,2022-05-22,1.1
18272,2022-05-22,36.67
18273,2022-05-22,7.29
18274,2022-05-22,27.47
18275,2022-05-22,4.49
18276,2022-05-22,35.42
18277,2022-05-22,23.51
18278,2022-05-22,16.62
18279,2022-05-22,15.23
18280,2022-05-22,42.71
18281,2022-05-22,39.48
18282,2022-05-22,17.05
18283,2022-05-22,26.54
18284,2022-05-22,1.99
18285,2022-05-22,18.51
18286,2022-05-22,35.52
18287,2022-05-22,9.37
18288,2022-05-22,0.0
18289,2022-05-22,31.0
18290,2022-05-22,31.56
18291,2022-05-22,53.0
18292,2022-05-22,8.14
18293,2022-05-22,19.54
18294,2022-05-22,1.59
18295,2022-05-22,50.7
18296,2022-05-22,29.64
18297,2022-05-22,20.91
18298,2022-05-22,14.46
18299,2022-05-22,25.96
18300,2022-05-22,25.02
18301,2022-05-22,13.16
18302,2022-05-22,34.21
18303,2022-05-22,9.38
18304,2022-05-22,5.49
18305,2022-05-22,5.24
18306,2022-05-22,24.41
18307,2022-05-22,36.64
18308,2022-05-22,1.9
18309,2022-05-22,25.33
18310,2022-05-22,41.78
18311,2022-05-22,7.88
18312,2022-05-22,35.44
18313,2022-05-22,1.59
18314,2022-05-22,37.54
18315,2022-05-22,50.76
18316,2022-05-22,38.29
18317,2022-05-22,17.85
18318,2022-05-22,23.49
18319,2022-05-22,7.94
18320,2022-05-22,29.95
18321,2022-05-22,42.36
18322,2022-05-22,15.78
18323,2022-05-22,22.86
18324,2022-05-22,43.12
18325,2022-05-22,13.97
18326,2022-05-22,12.57
18327,2022-05-22,29.33
18328,2022-05-22,25.65
18329,2022-05-22,13.47
18330,2022-05-22,33.49
18331,2022-05-22,18.23
18332,2022-05-22,1.59
18333,2022-05-22,11.03
18334,2022-05-22,28.41
18335,2022-05-22,40.92
18336,2022-05-22,6.29
18337,2022-05-22,28.12
18338,2022-05-22,32.8
18339,2022-05-22,36.81
18340,2022-05-22,44.46
18341,2022-05-22,20.8
18342,2022-05-22,25.24
18343,2022-05-22,40.63
18344,2022-05-22,3.49
18345,2022-05-22,4.04
18346,2022-05-22,11.78
18347,2022-05-22,34.71
18348,2022-05-22,42.92
18349,2022-05-22,1.59
18350,2022-05-22,34.6
18351,2022-05-22,20.96
18352,2022-05-22,21.34
18353,2022-05-22,8.57
18354,2022-05-22,37.93
18355,2022-05-22,9.19
18356,2022-05-22,27.68
18357,2022-05-22,30.63
18358,2022-05-22,17.87
18359,2022-05-22,11.68
18360,2022-05-22,44.32
18361,2022-05-22,10.93
18362,2022-05-22,16.03
18363,2022-05-22,40.3
18364,2022-05-22,23.52
18365,2022-05-22,17.25
18366,2022-05-22,45.98
18367,2022-05-22,4.49
18368,2022-05-22,43.87
18369,2022-05-22,21.25
18370,2022-05-22,10.58
18371,2022-05-22,16.17
18372,2022-05-22,20.36
18373,2022-05-22,14.37
18374,2022-05-22,50.81
18375,2022-05-22,18.82
18376,2022-05-22,35.78
18377,2022-05-22,31.59
18378,2022-05-22,22.35
18379,2022-05-22,9.57
18380,2022-05-22,12.53
18381,2022-05-22,33.22
18382,2022-05-22,33.54
18383,2022-05-22,11.47
18384,2022-05-22,22.4
18385,2022-05-22,27.21
18386,2022-05-22,37.68
18387,2022-05-22,15.17
18388,2022-05-22,10.97
18389,2022-05-22,10.98
18390,2022-05-22,10.58
18391,2022-05-22,10.33
18392,2022-05-22,42.64
18393,2022-05-22,5.07
18394,2022-05-22,15.12
18395,2022-05-22,28.02
18396,2022-05-22,12.78
18397,2022-05-22,17.31
18398,2022-05-22,42.66
18399,2022-05-22,33.95
18400,2022-05-22,37.51
18401,2022-05-23,46.77
18402,2022-05-23,5.08
18403,2022-05-23,7.88
18404,2022-05-23,20.16
18405,2022-05-23,40.93
18406,2022-05-23,28.66
18407,2022-05-23,4.04
18408,2022-05-23,3.99
18409,2022-05-23,18.57
18410,2022-05-23,39.07
18411,2022-05-23,38.19
18412,2022-05-23,34.84
18413,2022-05-23,5.57
18414,2022-05-23,21.06
18415,2022-05-23,21.81
18416,2022-05-23,20.05
18417,2022-05-23,34.83
18418,2022-05-23,20.05
18419,2022-05-23,39.12
18420,2022-05-23,23.66
18421,2022-05-23,28.26
18422,2022-05-23,6.99
18423,2022-05-23,1.59
18424,2022-05-23,47.37
18425,2022-05-23,4.49
18426,2022-05-23,37.58
18427,2022-05-23,3.65
18428,2022-05-23,20.07
18429,2022-05-23,8.99
18430,2022-05-23,7.67
18431,2022-05-23,31.04
18432,2022-05-23,1.59
18433,2022-05-23,17.46
18434,2022-05-23,1.59
18435,2022-05-23,19.62
18436,2022-05-23,7.37
18437,2022-05-23,1.9
18438,2022-05-23,41.64
18439,2022-05-23,6.29
18440,2022-05-23,16.64
18441,2022-05-23,9.89
18442,2022-05-23,34.24
18443,2022-05-23,35.08
18444,2022-05-23,44.02
18445,2022-05-23,53.1
18446,2022-05-23,41.52
18447,2022-05-23,39.68
18448,2022-05-23,6.79
18449,2022-05-23,5.79
18450,2022-05-23,10.94
18451,2022-05-23,13.82
18452,2022-05-23,12.48
18453,2022-05-23,21.02
18454,2022-05-23,30.0
18455,2022-05-23,4.18
18456,2022-05-23,27.18
18457,2022-05-23,28.75
18458,2022-05-23,59.46
18459,2022-05-23,24.76
18460,2022-05-23,46.9
18461,2022-05-23,28.53
18462,2022-05-23,8.88
18463,2022-05-23,60.9
18464,2022-05-23,26.93
18465,2022-05-23,4.67
18466,2022-05-23,2.28
18467,2022-05-23,42.42
18468,2022-05-23,0.69
18469,2022-05-23,9.13
18470,2022-05-23,37.23
18471,2022-05-23,12.97
18472,2022-05-23,46.01
18473,2022-05-23,2.28
18474,2022-05-23,16.85
18475,2022-05-23,29.45
18476,2022-05-23,29.84
18477,2022-05-23,7.29
18478,2022-05-23,16.03
18479,2022-05-23,40.53
18480,2022-05-23,36.88
18481,2022-05-23,37.83
18482,2022-05-23,8.53
18483,2022-05-23,9.97
18484,2022-05-23,37.83
18485,2022-05-23,29.63
18486,2022-05-23,11.48
18487,2022-05-23,28.65
18488,2022-05-23,20.56
18489,2022-05-23,24.91
18490,2022-05-23,24.06
18491,2022-05-23,14.87
18492,2022-05-23,21.17
18493,2022-05-23,6.99
18494,2022-05-23,36.91
18495,2022-05-23,31.75
18496,2022-05-23,1.59
18497,2022-05-23,19.05
18498,2022-05-23,23.65
18499,2022-05-23,31.18
18500,2022-05-23,1.59
18501,2022-05-23,15.78
18502,2022-05-23,19.87
18503,2022-05-23,3.49
18504,2022-05-23,30.12
18505,2022-05-23,11.28
18506,2022-05-23,26.69
18507,2022-05-23,12.67
18508,2022-05-23,19.86
18509,2022-05-23,6.79
18510,2022-05-23,30.45
18511,2022-05-23,11.56
18512,2022-05-23,24.73
18513,2022-05-23,27.1
18514,2022-05-23,7.38
18515,2022-05-23,23.45
18516,2022-05-23,36.93
18517,2022-05-23,17.46
18518,2022-05-23,6.08
18519,2022-05-23,29.94
18520,2022-05-23,1.99
18521,2022-05-23,23.65
18522,2022-05-23,15.57
18523,2022-05-23,34.2
18524,2022-05-23,9.17
18525,2022-05-23,6.1
18526,2022-05-23,26.42
18527,2022-05-23,5.49
18528,2022-05-23,33.2
18529,2022-05-23,15.36
18530,2022-05-23,22.65
18531,2022-05-23,30.23
18532,2022-05-23,20.36
18533,2022-05-23,15.62
18534,2022-05-23,18.67
18535,2022-05-23,35.97
18536,2022-05-23,28.1
18537,2022-05-23,17.56
18538,2022-05-23,29.75
18539,2022-05-23,34.42
18540,2022-05-23,8.79
18541,2022-05-23,42.03
18542,2022-05-23,21.36
18543,2022-05-23,18.8
18544,2022-05-23,30.02
18545,2022-05-23,25.05
18546,2022-05-23,14.37
18547,2022-05-23,23.43
18548,2022-05-23,13.56
18549,2022-05-23,29.33
18550,2022-05-23,19.86
18551,2022-05-23,46.51
18552,2022-05-23,23.84
18553,2022-05-23,3.99
18554,2022-05-23,18.77
18555,2022-05-23,23.64
18556,2022-05-23,21.57
18557,2022-05-23,41.83
18558,2022-05-23,17.85
18559,2022-05-23,18.41
18560,2022-05-23,5.44
18561,2022-05-23,17.45
18562,2022-05-23,40.34
18563,2022-05-23,24.56
18564,2022-05-23,1.59
18565,2022-05-23,35.24
18566,2022-05-23,29.84
18567,2022-05-23,47.98
18568,2022-05-23,19.04
18569,2022-05-23,23.37
18570,2022-05-23,3.65
18571,2022-05-23,24.21
18572,2022-05-23,36.08
18573,2022-05-23,27.24
18574,2022-05-23,19.55
18575,2022-05-23,1.1
18576,2022-05-23,2.28
18577,2022-05-23,13.37
18578,2022-05-23,1.9
18579,2022-05-23,27.53
18580,2022-05-23,4.49
18581,2022-05-23,27.4
18582,2022-05-23,29.37
18583,2022-05-23,4.49
18584,2022-05-23,24.9
18585,2022-05-23,1.59
18586,2022-05-23,5.49
18587,2022-05-23,25.51
18588,2022-05-23,3.65
18589,2022-05-23,30.88
18590,2022-05-23,15.96
18591,2022-05-23,1.59
18592,2022-05-23,13.61
18593,2022-05-23,23.26
18594,2022-05-23,5.79
18595,2022-05-23,1.59
18596,2022-05-23,21.03
18597,2022-05-23,21.02
18598,2022-05-23,1.59
18599,2022-05-23,10.16
18600,2022-05-23,32.79
18601,2022-05-23,16.17
18602,2022-05-23,13.26
18603,2022-05-23,30.7
18604,2022-05-23,29.39
18605,2022-05-23,36.53
18606,2022-05-23,21.17
18607,2022-05-23,8.58
18608,2022-05-23,39.13
18609,2022-05-23,32.19
18610,2022-05-23,23.88
18611,2022-05-23,31.8
18612,2022-05-23,7.64
18613,2022-05-23,18.13
18614,2022-05-23,2.39
18615,2022-05-23,17.67
18616,2022-05-23,23.76
18617,2022-05-23,11.96
18618,2022-05-23,10.67
18619,2022-05-23,16.36
18620,2022-05-23,30.01
18621,2022-05-23,50.46
18622,2022-05-23,9.48
18623,2022-05-23,21.99
18624,2022-05-23,15.98
18625,2022-05-23,32.44
18626,2022-05-23,23.23
18627,2022-05-23,7.58
18628,2022-05-23,6.79
18629,2022-05-23,11.38
18630,2022-05-23,2.39
18631,2022-05-23,1.59
18632,2022-05-23,8.89
18633,2022-05-23,5.79
18634,2022-05-23,34.98
18635,2022-05-23,21.66
18636,2022-05-23,5.79
18637,2022-05-23,45.63
18638,2022-05-23,23.37
18639,2022-05-23,31.94
18640,2022-05-23,8.79
18641,2022-05-23,18.22
18642,2022-05-23,7.58
18643,2022-05-23,16.08
18644,2022-05-23,25.72
18645,2022-05-23,32.24
18646,2022-05-23,50.27
18647,2022-05-23,36.02
18648,2022-05-23,47.22
18649,2022-05-23,20.13
18650,2022-05-23,27.23
18651,2022-05-23,35.35
18652,2022-05-23,41.88
18653,2022-05-23,23.85
18654,2022-05-23,51.12
18655,2022-05-23,9.98
18656,2022-05-23,37.81
18657,2022-05-23,38.11
18658,2022-05-23,36.24
18659,2022-05-23,22.25
18660,2022-05-23,37.99
18661,2022-05-23,30.25
18662,2022-05-23,33.04
18663,2022-05-23,20.04
18664,2022-05-23,8.74
18665,2022-05-23,8.24
18666,2022-05-23,5.18
18667,2022-05-23,18.47
18668,2022-05-23,6.79
18669,2022-05-23,38.53
18670,2022-05-23,39.72
18671,2022-05-23,17.86
18672,2022-05-23,2.45
18673,2022-05-23,6.79
18674,2022-05-23,21.66
18675,2022-05-23,45.72
18676,2022-05-23,27.05
18677,2022-05-23,6.79
18678,2022-05-23,29.13
18679,2022-05-23,2.45
18680,2022-05-23,31.8
18681,2022-05-23,7.04
18682,2022-05-23,25.63
18683,2022-05-23,37.64
18684,2022-05-23,52.08
18685,2022-05-23,31.5
18686,2022-05-23,29.34
18687,2022-05-23,11.89
18688,2022-05-23,38.74
18689,2022-05-23,5.55
18690,2022-05-23,26.26
18691,2022-05-23,13.3
18692,2022-05-23,37.02
18693,2022-05-23,26.23
18694,2022-05-23,27.65
18695,2022-05-23,14.92
18696,2022-05-23,25.91
18697,2022-05-23,31.59
18698,2022-05-23,43.02
18699,2022-05-23,25.4
18700,2022-05-23,1.59
18701,2022-05-23,12.88
18702,2022-05-23,7.48
18703,2022-05-23,8.14
18704,2022-05-23,38.52
18705,2022-05-23,26.71
18706,2022-05-23,28.35
18707,2022-05-23,30.04
18708,2022-05-23,47.76
18709,2022-05-23,16.27
18710,2022-05-23,10.58
18711,2022-05-23,28.78
18712,2022-05-23,25.15
18713,2022-05-23,29.44
18714,2022-05-23,22.82
18715,2022-05-23,21.07
18716,2022-05-23,42.01
18717,2022-05-23,23.56
18718,2022-05-23,6.08
18719,2022-05-23,7.48
18720,2022-05-23,44.41
18721,2022-05-23,22.92
18722,2022-05-23,43.82
18723,2022-05-23,30.29
18724,2022-05-23,31.74
18725,2022-05-23,24.5
18726,2022-05-23,8.58
18727,2022-05-23,14.58
18728,2022-05-23,35.4
18729,2022-05-23,52.3
18730,2022-05-23,15.27
18731,2022-05-23,19.96
18732,2022-05-23,14.06
18733,2022-05-23,19.74
18734,2022-05-23,27.45
18735,2022-05-23,17.17
18736,2022-05-23,9.18
18737,2022-05-23,6.59
18738,2022-05-23,8.58
18739,2022-05-23,6.79
18740,2022-05-23,4.49
18741,2022-05-23,37.4
18742,2022-05-23,22.77
18743,2022-05-23,34.43
18744,2022-05-23,21.55
18745,2022-05-23,14.38
18746,2022-05-23,1.59
18747,2022-05-23,13.29
18748,2022-05-23,10.58
18749,2022-05-23,26.7
18750,2022-05-23,35.03
18751,2022-05-23,16.56
18752,2022-05-23,2.45
18753,2022-05-23,35.9
18754,2022-05-23,16.51
18755,2022-05-23,5.64
18756,2022-05-23,15.27
18757,2022-05-23,12.44
18758,2022-05-23,28.11
18759,2022-05-23,52.26
18760,2022-05-23,22.74
18761,2022-05-23,24.55
18762,2022-05-23,44.34
18763,2022-05-23,22.25
18764,2022-05-23,19.43
18765,2022-05-23,20.45
18766,2022-05-23,20.75
18767,2022-05-23,42.68
18768,2022-05-23,6.27
18769,2022-05-23,42.88
18770,2022-05-23,22.85
18771,2022-05-23,13.08
18772,2022-05-23,8.79
18773,2022-05-23,4.75
18774,2022-05-23,26.0
18775,2022-05-23,30.48
18776,2022-05-23,35.63
18777,2022-05-23,30.99
18778,2022-05-23,17.97
18779,2022-05-23,47.67
18780,2022-05-23,10.06
18781,2022-05-23,14.36
18782,2022-05-23,3.99
18783,2022-05-23,24.51
18784,2022-05-23,4.77
18785,2022-05-23,0.0
18786,2022-05-23,3.49
18787,2022-05-23,41.63
18788,2022-05-23,16.08
18789,2022-05-23,9.76
18790,2022-05-23,25.49
18791,2022-05-23,18.12
18792,2022-05-23,27.8
18793,2022-05-23,1.99
18794,2022-05-23,23.42
18795,2022-05-23,1.59
18796,2022-05-23,17.32
18797,2022-05-23,28.4
18798,2022-05-23,12.58
18799,2022-05-23,26.29
18800,2022-05-23,8.68
18801,2022-05-23,47.76
18802,2022-05-23,19.44
18803,2022-05-23,34.74
18804,2022-05-23,16.07
18805,2022-05-23,16.17
18806,2022-05-23,25.46
18807,2022-05-23,11.28
18808,2022-05-23,5.79
18809,2022-05-23,20.76
18810,2022-05-23,41.48
18811,2022-05-23,9.28
18812,2022-05-23,6.79
18813,2022-05-23,24.25
18814,2022-05-23,7.98
18815,2022-05-23,40.09
18816,2022-05-23,1.59
18817,2022-05-23,24.42
18818,2022-05-23,30.74
18819,2022-05-23,11.48
18820,2022-05-23,17.98
18821,2022-05-23,3.49
18822,2022-05-23,19.39
18823,2022-05-23,1.1
18824,2022-05-23,15.47
18825,2022-05-23,7.29
18826,2022-05-23,22.35
18827,2022-05-23,31.96
18828,2022-05-23,23.72
18829,2022-05-23,23.41
18830,2022-05-23,28.14
18831,2022-05-23,13.28
18832,2022-05-23,23.8
18833,2022-05-23,23.95
18834,2022-05-23,43.26
18835,2022-05-23,20.02
18836,2022-05-23,7.67
18837,2022-05-23,26.25
18838,2022-05-23,10.37
18839,2022-05-23,23.94
18840,2022-05-23,15.05
18841,2022-05-23,26.14
18842,2022-05-23,3.99
18843,2022-05-23,17.76
18844,2022-05-23,3.65
18845,2022-05-23,26.74
18846,2022-05-23,6.29
18847,2022-05-23,41.91
18848,2022-05-23,30.64
18849,2022-05-23,50.93
18850,2022-05-23,14.23
18851,2022-05-23,16.86
18852,2022-05-23,28.22
18853,2022-05-23,13.67
18854,2022-05-23,13.58
18855,2022-05-23,30.88
18856,2022-05-23,17.07
18857,2022-05-23,25.25
18858,2022-05-23,20.16
18859,2022-05-23,8.98
18860,2022-05-23,8.99
18861,2022-05-23,1.1
18862,2022-05-23,26.36
18863,2022-05-23,44.41
18864,2022-05-23,47.08
18865,2022-05-23,22.75
18866,2022-05-23,43.81
18867,2022-05-23,16.67
18868,2022-05-23,33.84
18869,2022-05-23,24.24
18870,2022-05-23,15.18
18871,2022-05-23,29.11
18872,2022-05-23,37.87
18873,2022-05-23,25.03
18874,2022-05-23,23.61
18875,2022-05-23,16.97
18876,2022-05-23,19.65
18877,2022-05-23,21.49
18878,2022-05-23,34.99
18879,2022-05-23,11.78
18880,2022-05-23,2.69
18881,2022-05-23,21.95
18882,2022-05-23,22.61
18883,2022-05-23,19.84
18884,2022-05-23,38.78
18885,2022-05-23,39.53
18886,2022-05-23,29.33
18887,2022-05-23,9.29
18888,2022-05-23,17.77
18889,2022-05-23,3.49
18890,2022-05-23,17.67
18891,2022-05-23,41.12
18892,2022-05-23,26.08
18893,2022-05-23,16.33
18894,2022-05-23,13.21
18895,2022-05-23,32.74
18896,2022-05-23,9.14
18897,2022-05-23,19.82
18898,2022-05-23,24.44
18899,2022-05-23,37.13
18900,2022-05-23,17.57
18901,2022-05-23,6.99
18902,2022-05-23,9.88
18903,2022-05-23,38.64
18904,2022-05-23,30.23
18905,2022-05-23,28.45
18906,2022-05-23,38.43
18907,2022-05-23,32.29
18908,2022-05-23,24.35
18909,2022-05-23,44.58
18910,2022-05-23,5.49
18911,2022-05-23,9.19
18912,2022-05-23,24.93
18913,2022-05-23,6.08
18914,2022-05-23,19.17
18915,2022-05-23,36.09
18916,2022-05-23,38.77
18917,2022-05-23,19.45
18918,2022-05-23,7.29
18919,2022-05-23,35.89
18920,2022-05-23,9.68
18921,2022-05-23,3.99
18922,2022-05-23,8.98
18923,2022-05-23,35.92
18924,2022-05-23,18.47
18925,2022-05-23,30.83
18926,2022-05-23,50.5
18927,2022-05-23,15.25
18928,2022-05-23,23.51
18929,2022-05-23,31.32
18930,2022-05-23,49.1
18931,2022-05-23,18.54
18932,2022-05-23,5.64
18933,2022-05-23,35.38
18934,2022-05-23,6.55
18935,2022-05-23,36.57
18936,2022-05-23,40.63
18937,2022-05-23,36.32
18938,2022-05-23,25.79
18939,2022-05-23,32.17
18940,2022-05-23,47.11
18941,2022-05-23,24.06
18942,2022-05-23,24.05
18943,2022-05-23,16.57
18944,2022-05-23,36.51
18945,2022-05-23,2.45
18946,2022-05-23,24.12
18947,2022-05-23,38.41
18948,2022-05-23,32.86
18949,2022-05-23,20.16
18950,2022-05-23,40.08
18951,2022-05-23,20.35
18952,2022-05-23,33.47
18953,2022-05-23,12.38
18954,2022-05-23,11.48
18955,2022-05-23,39.74
18956,2022-05-23,20.61
18957,2022-05-23,11.66
18958,2022-05-23,3.55
18959,2022-05-23,16.17
18960,2022-05-23,43.33
18961,2022-05-23,9.28
18962,2022-05-23,10.58
18963,2022-05-23,24.25
18964,2022-05-23,42.9
18965,2022-05-23,7.38
18966,2022-05-23,19.94
18967,2022-05-23,14.16
18968,2022-05-23,37.27
18969,2022-05-23,20.46
18970,2022-05-23,23.35
18971,2022-05-23,34.83
18972,2022-05-23,45.9
18973,2022-05-23,29.75
18974,2022-05-23,12.17
18975,2022-05-23,23.45
18976,2022-05-23,34.14
18977,2022-05-23,35.27
18978,2022-05-23,27.96
18979,2022-05-23,9.83
18980,2022-05-23,6.79
18981,2022-05-23,26.14
18982,2022-05-23,10.09
18983,2022-05-23,33.83
18984,2022-05-23,24.76
18985,2022-05-23,21.26
18986,2022-05-23,19.13
18987,2022-05-23,15.47
18988,2022-05-23,31.38
18989,2022-05-23,18.36
18990,2022-05-23,20.25
18991,2022-05-23,1.59
18992,2022-05-23,41.18
18993,2022-05-23,6.99
18994,2022-05-23,46.2
18995,2022-05-23,15.86
18996,2022-05-23,8.88
18997,2022-05-23,1.59
18998,2022-05-23,36.14
18999,2022-05-23,17.96
19000,2022-05-23,17.27
19001,2022-05-24,43.29
19002,2022-05-24,10.17
19003,2022-05-24,6.99
19004,2022-05-24,42.19
19005,2022-05-24,28.94
19006,2022-05-24,10.57
19007,2022-05-24,31.79
19008,2022-05-24,20.1
19009,2022-05-24,5.08
19010,2022-05-24,3.58
19011,2022-05-24,41.58
19012,2022-05-24,19.72
19013,2022-05-24,14.08
19014,2022-05-24,1.59
19015,2022-05-24,29.75
19016,2022-05-24,32.18
19017,2022-05-24,29.7
19018,2022-05-24,18.83
19019,2022-05-24,12.47
19020,2022-05-24,1.9
19021,2022-05-24,8.24
19022,2022-05-24,25.4
19023,2022-05-24,17.77
19024,2022-05-24,31.79
19025,2022-05-24,51.11
19026,2022-05-24,49.06
19027,2022-05-24,11.78
19028,2022-05-24,29.51
19029,2022-05-24,16.28
19030,2022-05-24,7.16
19031,2022-05-24,21.24
19032,2022-05-24,3.49
19033,2022-05-24,30.75
19034,2022-05-24,8.58
19035,2022-05-24,37.49
19036,2022-05-24,6.29
19037,2022-05-24,13.17
19038,2022-05-24,6.08
19039,2022-05-24,42.6
19040,2022-05-24,2.45
19041,2022-05-24,47.37
19042,2022-05-24,27.15
19043,2022-05-24,24.41
19044,2022-05-24,56.11
19045,2022-05-24,24.02
19046,2022-05-24,6.03
19047,2022-05-24,31.55
19048,2022-05-24,30.15
19049,2022-05-24,33.72
19050,2022-05-24,30.35
19051,2022-05-24,32.53
19052,2022-05-24,25.53
19053,2022-05-24,32.19
19054,2022-05-24,14.79
19055,2022-05-24,44.28
19056,2022-05-24,44.08
19057,2022-05-24,35.82
19058,2022-05-24,14.36
19059,2022-05-24,1.59
19060,2022-05-24,36.28
19061,2022-05-24,8.79
19062,2022-05-24,33.09
19063,2022-05-24,38.51
19064,2022-05-24,15.57
19065,2022-05-24,7.14
19066,2022-05-24,49.51
19067,2022-05-24,24.51
19068,2022-05-24,5.94
19069,2022-05-24,6.99
19070,2022-05-24,53.41
19071,2022-05-24,10.43
19072,2022-05-24,36.24
19073,2022-05-24,37.88
19074,2022-05-24,11.27
19075,2022-05-24,12.07
19076,2022-05-24,20.01
19077,2022-05-24,32.01
19078,2022-05-24,42.89
19079,2022-05-24,3.65
19080,2022-05-24,4.04
19081,2022-05-24,37.84
19082,2022-05-24,34.43
19083,2022-05-24,4.49
19084,2022-05-24,14.03
19085,2022-05-24,31.87
19086,2022-05-24,26.73
19087,2022-05-24,28.96
19088,2022-05-24,18.66
19089,2022-05-24,19.24
19090,2022-05-24,39.36
19091,2022-05-24,34.64
19092,2022-05-24,45.22
19093,2022-05-24,17.46
19094,2022-05-24,1.99
19095,2022-05-24,10.78
19096,2022-05-24,10.16
19097,2022-05-24,17.65
19098,2022-05-24,1.79
19099,2022-05-24,23.75
19100,2022-05-24,6.29
19101,2022-05-24,40.89
19102,2022-05-24,14.46
19103,2022-05-24,6.44
19104,2022-05-24,5.17
19105,2022-05-24,29.82
19106,2022-05-24,2.45
19107,2022-05-24,29.87
19108,2022-05-24,38.23
19109,2022-05-24,36.24
19110,2022-05-24,18.36
19111,2022-05-24,24.14
19112,2022-05-24,37.79
19113,2022-05-24,15.91
19114,2022-05-24,4.49
19115,2022-05-24,35.18
19116,2022-05-24,41.32
19117,2022-05-24,29.94
19118,2022-05-24,14.46
19119,2022-05-24,8.47
19120,2022-05-24,13.43
19121,2022-05-24,32.76
19122,2022-05-24,15.63
19123,2022-05-24,16.27
19124,2022-05-24,35.98
19125,2022-05-24,26.14
19126,2022-05-24,35.39
19127,2022-05-24,28.13
19128,2022-05-24,43.07
19129,2022-05-24,7.88
19130,2022-05-24,32.48
19131,2022-05-24,12.66
19132,2022-05-24,29.54
19133,2022-05-24,16.82
19134,2022-05-24,20.85
19135,2022-05-24,19.25
19136,2022-05-24,10.97
19137,2022-05-24,10.97
19138,2022-05-24,27.79
19139,2022-05-24,1.99
